,posteam,Player,play_class,Play Count
5659,SEA,J.Hollister,pass short left,30
5660,SEA,J.Hollister,pass short middle,23
5661,SEA,J.Hollister,pass short right,50
5662,SEA,J.McKissic,pass short left,2
5663,SEA,J.McKissic,pass short middle,1
5664,SEA,J.McKissic,pass short right,1
5665,SEA,J.McKissic,run middle,1
5666,SEA,J.McKissic,run right end,1
5667,SEA,J.Ursua,pass short right,1
5668,SEA,L.Willson,pass deep left,2
5669,SEA,L.Willson,pass short left,4
5670,SEA,L.Willson,pass short middle,3
5671,SEA,L.Willson,pass short right,2
5672,SEA,L.Willson,run right end,1
5673,SEA,M.Davis,pass short left,18
5674,SEA,M.Davis,pass short middle,13
5675,SEA,M.Davis,pass short right,13
5676,SEA,M.Davis,run left end,9
5677,SEA,M.Davis,run left guard,11
5678,SEA,M.Davis,run left tackle,13
5679,SEA,M.Davis,run middle,55
5680,SEA,M.Davis,run right end,4
5681,SEA,M.Davis,run right guard,9
5682,SEA,M.Dickson,run right end,1
5683,SEA,M.Lynch,pass short left,2
5684,SEA,M.Lynch,pass short right,1
5685,SEA,M.Lynch,run left end,3
5686,SEA,M.Lynch,run left guard,3
5687,SEA,M.Lynch,run left tackle,4
5688,SEA,M.Lynch,run middle,9
5689,SEA,M.Lynch,run right end,2
5690,SEA,M.Lynch,run right guard,7
5691,SEA,M.Turner,pass deep left,1
5692,SEA,M.Turner,pass deep middle,2
5693,SEA,M.Turner,pass deep right,4
5694,SEA,M.Turner,pass short left,7
5695,SEA,M.Turner,pass short middle,8
5696,SEA,M.Turner,pass short right,6
5697,SEA,N.Bellore,pass short middle,1
5698,SEA,N.Bellore,pass short right,2
5699,SEA,N.Bellore,run middle,1
5700,SEA,N.Vannett,pass deep left,2
5701,SEA,N.Vannett,pass deep right,3
5702,SEA,N.Vannett,pass short left,4
5703,SEA,N.Vannett,pass short middle,20
5704,SEA,N.Vannett,pass short right,21
5705,SEA,P.Hart,pass short left,1
5706,SEA,P.Hart,run left end,1
5707,SEA,R.Penny,pass deep right,1
5708,SEA,R.Penny,pass short left,11
5709,SEA,R.Penny,pass short middle,4
5710,SEA,R.Penny,pass short right,7
5711,SEA,R.Penny,run left end,25
5712,SEA,R.Penny,run left guard,21
5713,SEA,R.Penny,run left tackle,15
5714,SEA,R.Penny,run middle,50
5715,SEA,R.Penny,run right end,16
5716,SEA,R.Penny,run right guard,17
5717,SEA,R.Wilson,pass short middle,1
5718,SEA,R.Wilson,run left end,43
5719,SEA,R.Wilson,run left guard,8
5720,SEA,R.Wilson,run left tackle,16
5721,SEA,R.Wilson,run middle,58
5722,SEA,R.Wilson,run right end,47
5723,SEA,R.Wilson,run right guard,5
5724,SEA,T.Homer,pass short left,8
5725,SEA,T.Homer,pass short middle,6
5726,SEA,T.Homer,pass short right,13
5727,SEA,T.Homer,run left end,11
5728,SEA,T.Homer,run left guard,6
5729,SEA,T.Homer,run left tackle,6
5730,SEA,T.Homer,run middle,14
5731,SEA,T.Homer,run right end,6
5732,SEA,T.Homer,run right guard,11
5733,SEA,T.Lockett,pass deep left,39
5734,SEA,T.Lockett,pass deep middle,18
5735,SEA,T.Lockett,pass deep right,34
5736,SEA,T.Lockett,pass short left,97
5737,SEA,T.Lockett,pass short middle,43
5738,SEA,T.Lockett,pass short right,109
5739,SEA,T.Lockett,run left end,7
5740,SEA,T.Lockett,run middle,1
5741,SEA,T.Lockett,run right end,9
5742,SEA,T.Madden,pass short right,3
5743,SEA,T.Madden,run middle,3
5744,SEA,T.Swoopes,pass short middle,1
5745,SEA,T.Swoopes,pass short right,1
5746,SEA,W.Dissly,pass deep left,5
5747,SEA,W.Dissly,pass deep middle,1
5748,SEA,W.Dissly,pass deep right,6
5749,SEA,W.Dissly,pass short left,21
5750,SEA,W.Dissly,pass short middle,16
5751,SEA,W.Dissly,pass short right,23
5752,SEA,W.Dissly,run right end,1
5753,SF,A.Morris,pass short left,9
5754,SF,A.Morris,pass short middle,2
5755,SF,A.Morris,pass short right,2
5756,SF,A.Morris,run left end,12
5757,SF,A.Morris,run left guard,8
5758,SF,A.Morris,run left tackle,20
5759,SF,A.Morris,run middle,36
5760,SF,A.Morris,run right end,7
5761,SF,A.Morris,run right guard,11
5762,SF,A.Walter,pass short left,1
5763,SF,A.Walter,run left tackle,1
5764,SF,B.Aiyuk,pass deep left,10
5765,SF,B.Aiyuk,pass deep middle,5
5766,SF,B.Aiyuk,pass deep right,5
5767,SF,B.Aiyuk,pass short left,35
5768,SF,B.Aiyuk,pass short middle,24
5769,SF,B.Aiyuk,pass short right,17
5770,SF,B.Aiyuk,run right end,6
5771,SF,C.Beathard,run left end,9
5772,SF,C.Beathard,run left tackle,2
5773,SF,C.Beathard,run middle,9
5774,SF,C.Beathard,run right end,2
5775,SF,C.Wick,pass short middle,1
5776,SF,C.Woerner,pass short left,1
5777,SF,C.Woerner,pass short right,3
5778,SF,D.Pettis,pass deep left,7
5779,SF,D.Pettis,pass deep middle,4
5780,SF,D.Pettis,pass deep right,6
5781,SF,D.Pettis,pass short left,14
5782,SF,D.Pettis,pass short middle,13
5783,SF,D.Pettis,pass short right,26
5784,SF,D.Pettis,run left end,1
5785,SF,D.Samuel,pass deep left,3
5786,SF,D.Samuel,pass deep middle,4
5787,SF,D.Samuel,pass deep right,11
5788,SF,D.Samuel,pass short left,42
5789,SF,D.Samuel,pass short middle,43
5790,SF,D.Samuel,pass short right,40
5791,SF,D.Samuel,run left end,17
5792,SF,D.Samuel,run left guard,1
5793,SF,D.Samuel,run right end,6
5794,SF,E.Sanders,pass deep left,7
5795,SF,E.Sanders,pass deep middle,5
5796,SF,E.Sanders,pass deep right,3
5797,SF,E.Sanders,pass short left,12
5798,SF,E.Sanders,pass short middle,17
5799,SF,E.Sanders,pass short right,17
5800,SF,G.Celek,pass deep middle,1
5801,SF,G.Celek,pass deep right,2
5802,SF,G.Celek,pass short left,1
5803,SF,G.Celek,pass short middle,2
5804,SF,G.Celek,pass short right,2
5805,SF,G.Kittle,pass deep left,14
5806,SF,G.Kittle,pass deep middle,5
5807,SF,G.Kittle,pass deep right,16
5808,SF,G.Kittle,pass short left,96
5809,SF,G.Kittle,pass short middle,88
5810,SF,G.Kittle,pass short right,100
5811,SF,G.Kittle,run left end,2
5812,SF,G.Kittle,run left tackle,1
5813,SF,G.Kittle,run right end,5
5814,SF,J.Garoppolo,run left end,3
5815,SF,J.Garoppolo,run left guard,2
5816,SF,J.Garoppolo,run left tackle,2
5817,SF,J.Garoppolo,run middle,25
5818,SF,J.Garoppolo,run right end,5
5819,SF,J.Hasty,pass short left,3
5820,SF,J.Hasty,pass short middle,2
5821,SF,J.Hasty,pass short right,3
5822,SF,J.Hasty,run left end,6
5823,SF,J.Hasty,run left guard,4
5824,SF,J.Hasty,run left tackle,9
5825,SF,J.Hasty,run middle,6
5826,SF,J.Hasty,run right end,6
5827,SF,J.Hasty,run right guard,5
5828,SF,J.McKinnon,pass deep left,3
5829,SF,J.McKinnon,pass short left,21
5830,SF,J.McKinnon,pass short middle,6
5831,SF,J.McKinnon,pass short right,16
5832,SF,J.McKinnon,run left end,15
5833,SF,J.McKinnon,run left guard,9
5834,SF,J.McKinnon,run left tackle,10
5835,SF,J.McKinnon,run middle,16
5836,SF,J.McKinnon,run right end,8
5837,SF,J.McKinnon,run right guard,8
5838,SF,J.Reed,pass deep left,1
5839,SF,J.Reed,pass deep right,3
5840,SF,J.Reed,pass short left,13
5841,SF,J.Reed,pass short middle,21
5842,SF,J.Reed,pass short right,8
5843,SF,J.Staley,pass short left,1
5844,SF,J.Wilson,pass short left,18
5845,SF,J.Wilson,pass short middle,16
5846,SF,J.Wilson,pass short right,15
5847,SF,J.Wilson,run left end,17
5848,SF,J.Wilson,run left guard,21
5849,SF,J.Wilson,run left tackle,26
5850,SF,J.Wilson,run middle,79
5851,SF,J.Wilson,run right end,21
5852,SF,J.Wilson,run right guard,26
5853,SF,K.Bourne,pass deep left,8
5854,SF,K.Bourne,pass deep middle,9
5855,SF,K.Bourne,pass deep right,12
5856,SF,K.Bourne,pass short left,48
5857,SF,K.Bourne,pass short middle,53
5858,SF,K.Bourne,pass short right,65
5859,SF,K.Juszczyk,pass deep left,5
5860,SF,K.Juszczyk,pass deep middle,3
5861,SF,K.Juszczyk,pass deep right,5
5862,SF,K.Juszczyk,pass short left,33
5863,SF,K.Juszczyk,pass short middle,13
5864,SF,K.Juszczyk,pass short right,38
5865,SF,K.Juszczyk,run left end,1
5866,SF,K.Juszczyk,run left guard,5
5867,SF,K.Juszczyk,run middle,19
5868,SF,K.Juszczyk,run right end,1
5869,SF,K.Juszczyk,run right guard,1
5870,SF,L.Toilolo,pass short middle,2
5871,SF,M.Breida,pass deep left,1
5872,SF,M.Breida,pass short left,24
5873,SF,M.Breida,pass short middle,16
5874,SF,M.Breida,pass short right,12
5875,SF,M.Breida,run left end,37
5876,SF,M.Breida,run left guard,25
5877,SF,M.Breida,run left tackle,44
5878,SF,M.Breida,run middle,64
5879,SF,M.Breida,run right end,52
5880,SF,M.Breida,run right guard,28
5881,SF,M.Goodwin,pass deep left,10
5882,SF,M.Goodwin,pass deep middle,9
5883,SF,M.Goodwin,pass deep right,4
5884,SF,M.Goodwin,pass short left,16
5885,SF,M.Goodwin,pass short middle,8
5886,SF,M.Goodwin,pass short right,18
5887,SF,M.Goodwin,run left end,5
5888,SF,M.Sanu,pass short middle,1
5889,SF,N.Mullens,run middle,5
5890,SF,N.Mullens,run right end,3
5891,SF,P.Garcon,pass deep left,3
5892,SF,P.Garcon,pass deep middle,2
5893,SF,P.Garcon,pass deep right,3
5894,SF,P.Garcon,pass short left,18
5895,SF,P.Garcon,pass short middle,10
5896,SF,P.Garcon,pass short right,10
5897,SF,R.Cracraft,pass short left,3
5898,SF,R.Cracraft,pass short middle,3
5899,SF,R.Cracraft,pass short right,3
5900,SF,R.Dwelley,pass deep left,1
5901,SF,R.Dwelley,pass deep right,5
5902,SF,R.Dwelley,pass short left,13
5903,SF,R.Dwelley,pass short middle,14
5904,SF,R.Dwelley,pass short right,15
5905,SF,R.James,pass deep left,4
5906,SF,R.James,pass deep middle,7
5907,SF,R.James,pass deep right,3
5908,SF,R.James,pass short left,15
5909,SF,R.James,pass short middle,12
5910,SF,R.James,pass short right,18
5911,SF,R.James,run left end,1
5912,SF,R.James,run left tackle,1
5913,SF,R.Mostert,pass deep right,1
5914,SF,R.Mostert,pass short left,15
5915,SF,R.Mostert,pass short middle,9
5916,SF,R.Mostert,pass short right,26
5917,SF,R.Mostert,run left end,52
5918,SF,R.Mostert,run left guard,34
5919,SF,R.Mostert,run left tackle,53
5920,SF,R.Mostert,run middle,74
5921,SF,R.Mostert,run right end,35
5922,SF,R.Mostert,run right guard,25
5923,SF,T.Coleman,pass deep middle,1
5924,SF,T.Coleman,pass short left,13
5925,SF,T.Coleman,pass short middle,5
5926,SF,T.Coleman,pass short right,17
5927,SF,T.Coleman,run left end,24
5928,SF,T.Coleman,run left guard,18
5929,SF,T.Coleman,run left tackle,26
5930,SF,T.Coleman,run middle,56
5931,SF,T.Coleman,run right end,25
5932,SF,T.Coleman,run right guard,21
5933,SF,T.Taylor,pass deep left,2
5934,SF,T.Taylor,pass deep middle,2
5935,SF,T.Taylor,pass deep right,3
5936,SF,T.Taylor,pass short left,16
5937,SF,T.Taylor,pass short middle,18
5938,SF,T.Taylor,pass short right,20
5939,SF,V.Bolden,pass deep middle,1
5940,SF,V.Bolden,pass short left,3
5941,TB,A.Auclair,pass short left,2
5942,TB,A.Auclair,pass short middle,6
5943,TB,A.Auclair,pass short right,4
5944,TB,A.Brown,pass deep left,3
5945,TB,A.Brown,pass deep middle,2
5946,TB,A.Brown,pass deep right,10
5947,TB,A.Brown,pass short left,21
5948,TB,A.Brown,pass short middle,10
5949,TB,A.Brown,pass short right,28
5950,TB,A.Brown,run left end,3
5951,TB,A.Cross,pass short left,2
5952,TB,A.Cross,pass short right,3
5953,TB,A.Humphries,pass deep left,2
5954,TB,A.Humphries,pass deep middle,4
5955,TB,A.Humphries,pass deep right,2
5956,TB,A.Humphries,pass short left,48
5957,TB,A.Humphries,pass short middle,26
5958,TB,A.Humphries,pass short right,23
5959,TB,A.Humphries,run left end,1
5960,TB,A.Humphries,run right end,1
5961,TB,B.Gabbert,run middle,2
5962,TB,B.Perriman,pass deep left,12
5963,TB,B.Perriman,pass deep middle,4
5964,TB,B.Perriman,pass deep right,15
5965,TB,B.Perriman,pass short left,15
5966,TB,B.Perriman,pass short middle,2
5967,TB,B.Perriman,pass short right,21
5968,TB,B.Perriman,run left end,2
5969,TB,B.Wilson,pass deep left,3
5970,TB,B.Wilson,pass deep middle,1
5971,TB,B.Wilson,pass deep right,1
5972,TB,B.Wilson,pass short left,5
5973,TB,B.Wilson,pass short right,6
5974,TB,C.Brate,pass deep left,5
5975,TB,C.Brate,pass deep middle,9
5976,TB,C.Brate,pass deep right,5
5977,TB,C.Brate,pass short left,43
5978,TB,C.Brate,pass short middle,47
5979,TB,C.Brate,pass short right,48
5980,TB,C.Godwin,pass deep left,21
5981,TB,C.Godwin,pass deep middle,25
5982,TB,C.Godwin,pass deep right,34
5983,TB,C.Godwin,pass short left,83
5984,TB,C.Godwin,pass short middle,78
5985,TB,C.Godwin,pass short right,91
5986,TB,C.Godwin,run left tackle,1
5987,TB,C.Godwin,run right end,1
5988,TB,C.Grayson,pass deep left,2
5989,TB,C.Grayson,pass short left,2
5990,TB,C.McElroy,pass deep left,1
5991,TB,D.Jackson,pass deep left,12
5992,TB,D.Jackson,pass deep middle,10
5993,TB,D.Jackson,pass deep right,16
5994,TB,D.Jackson,pass short left,20
5995,TB,D.Jackson,pass short right,16
5996,TB,D.Jackson,run left end,5
5997,TB,D.Jackson,run right end,1
5998,TB,D.Ogunbowale,pass short left,15
5999,TB,D.Ogunbowale,pass short middle,17
6000,TB,D.Ogunbowale,pass short right,14
6001,TB,D.Ogunbowale,run left guard,3
6002,TB,D.Ogunbowale,run middle,7
6003,TB,F.Martino,pass short left,1
6004,TB,I.Hyman,pass deep left,1
6005,TB,I.Hyman,pass short left,2
6006,TB,I.Hyman,pass short right,1
6007,TB,J.Franklin,run right end,1
6008,TB,J.Haeg,pass short left,1
6009,TB,J.Mickens,pass deep middle,1
6010,TB,J.Mickens,pass deep right,1
6011,TB,J.Mickens,pass short left,3
6012,TB,J.Mickens,pass short middle,3
6013,TB,J.Mickens,pass short right,2
6014,TB,J.Rodgers,pass short left,14
6015,TB,J.Rodgers,pass short middle,19
6016,TB,J.Rodgers,pass short right,12
6017,TB,J.Rodgers,run left end,4
6018,TB,J.Rodgers,run left guard,5
6019,TB,J.Rodgers,run left tackle,1
6020,TB,J.Rodgers,run middle,17
6021,TB,J.Rodgers,run right end,1
6022,TB,J.Rodgers,run right guard,5
6023,TB,J.Watson,pass deep left,3
6024,TB,J.Watson,pass deep middle,2
6025,TB,J.Watson,pass deep right,3
6026,TB,J.Watson,pass short left,12
6027,TB,J.Watson,pass short middle,12
6028,TB,J.Watson,pass short right,8
6029,TB,J.Winston,run left end,23
6030,TB,J.Winston,run left guard,2
6031,TB,J.Winston,run left tackle,5
6032,TB,J.Winston,run middle,29
6033,TB,J.Winston,run right end,17
6034,TB,J.Winston,run right guard,3
6035,TB,K.Barner,pass short right,1
6036,TB,K.Vaughn,pass short left,5
6037,TB,K.Vaughn,pass short middle,4
6038,TB,K.Vaughn,pass short right,2
6039,TB,K.Vaughn,run left end,1
6040,TB,K.Vaughn,run left guard,2
6041,TB,K.Vaughn,run left tackle,5
6042,TB,K.Vaughn,run middle,13
6043,TB,K.Vaughn,run right end,3
6044,TB,K.Vaughn,run right guard,2
6045,TB,L.Fournette,pass short left,30
6046,TB,L.Fournette,pass short middle,12
6047,TB,L.Fournette,pass short right,26
6048,TB,L.Fournette,run left end,14
6049,TB,L.Fournette,run left guard,32
6050,TB,L.Fournette,run left tackle,18
6051,TB,L.Fournette,run middle,40
6052,TB,L.Fournette,run right end,14
6053,TB,L.Fournette,run right guard,24
6054,TB,L.McCoy,pass short left,7
6055,TB,L.McCoy,pass short middle,5
6056,TB,L.McCoy,pass short right,7
6057,TB,L.McCoy,run left end,1
6058,TB,L.McCoy,run left guard,1
6059,TB,L.McCoy,run left tackle,1
6060,TB,L.McCoy,run middle,5
6061,TB,L.McCoy,run right end,1
6062,TB,M.Evans,pass deep left,57
6063,TB,M.Evans,pass deep middle,32
6064,TB,M.Evans,pass deep right,54
6065,TB,M.Evans,pass short left,111
6066,TB,M.Evans,pass short middle,52
6067,TB,M.Evans,pass short right,81
6068,TB,O.Howard,pass deep left,11
6069,TB,O.Howard,pass deep middle,13
6070,TB,O.Howard,pass deep right,15
6071,TB,O.Howard,pass short left,24
6072,TB,O.Howard,pass short middle,24
6073,TB,O.Howard,pass short right,33
6074,TB,P.Barber,pass short left,21
6075,TB,P.Barber,pass short middle,14
6076,TB,P.Barber,pass short right,18
6077,TB,P.Barber,run left end,25
6078,TB,P.Barber,run left guard,67
6079,TB,P.Barber,run left tackle,44
6080,TB,P.Barber,run middle,146
6081,TB,P.Barber,run right end,14
6082,TB,P.Barber,run right guard,53
6083,TB,R.Fitzpatrick,run left end,4
6084,TB,R.Fitzpatrick,run left guard,1
6085,TB,R.Fitzpatrick,run middle,13
6086,TB,R.Fitzpatrick,run right end,6
6087,TB,R.Fitzpatrick,run right guard,2
6088,TB,R.Gronkowski,pass deep left,9
6089,TB,R.Gronkowski,pass deep middle,6
6090,TB,R.Gronkowski,pass deep right,13
6091,TB,R.Gronkowski,pass short left,18
6092,TB,R.Gronkowski,pass short middle,20
6093,TB,R.Gronkowski,pass short right,24
6094,TB,R.Jone.II,pass short left,2
6095,TB,R.Jone.II,pass short right,1
6096,TB,R.Jone.II,run left end,2
6097,TB,R.Jone.II,run left guard,2
6098,TB,R.Jone.II,run right guard,1
6099,TB,R.Jones,pass short left,48
6100,TB,R.Jones,pass short middle,12
6101,TB,R.Jones,pass short right,30
6102,TB,R.Jones,run left end,22
6103,TB,R.Jones,run left guard,55
6104,TB,R.Jones,run left tackle,43
6105,TB,R.Jones,run middle,133
6106,TB,R.Jones,run right end,26
6107,TB,R.Jones,run right guard,70
6108,TB,S.Miller,pass deep left,15
6109,TB,S.Miller,pass deep middle,7
6110,TB,S.Miller,pass deep right,15
6111,TB,S.Miller,pass short left,26
6112,TB,S.Miller,pass short middle,2
6113,TB,S.Miller,pass short right,20
6114,TB,S.Miller,run left end,4
6115,TB,S.Miller,run right end,3
6116,TB,S.Wilson,pass deep left,1
6117,TB,S.Wilson,pass short left,2
6118,TB,S.Wilson,pass short middle,1
6119,TB,S.Wilson,pass short right,1
6120,TB,S.Wilson,run left end,1
6121,TB,S.Wilson,run left guard,2
6122,TB,S.Wilson,run right end,1
6123,TB,S.Wilson,run right guard,2
6124,TB,T.Brady,run left guard,3
6125,TB,T.Brady,run middle,7
6126,TB,T.Brady,run right guard,2
6127,TB,T.Hudson,pass deep left,3
6128,TB,T.Hudson,pass deep middle,2
6129,TB,T.Hudson,pass deep right,1
6130,TB,T.Hudson,pass short left,1
6131,TB,T.Hudson,pass short middle,3
6132,TB,T.Hudson,pass short right,3
6133,TB,T.Johnson,pass deep middle,4
6134,TB,T.Johnson,pass deep right,1
6135,TB,T.Johnson,pass short left,7
6136,TB,T.Johnson,pass short middle,7
6137,TB,T.Johnson,pass short right,2
6138,TB,T.Logan,pass deep right,1
6139,TB,T.Logan,pass short middle,1
6140,TB,T.Logan,pass short right,1
6141,TB,T.Logan,run left guard,1
6142,TB,T.Logan,run left tackle,1
6143,TB,T.Logan,run middle,1
6144,TB,V.Vea,pass short right,1
6145,TEN,A.Brewer,pass short left,1
6146,TEN,A.Brown,pass deep left,18
6147,TEN,A.Brown,pass deep middle,6
6148,TEN,A.Brown,pass deep right,19
6149,TEN,A.Brown,pass short left,64
6150,TEN,A.Brown,pass short middle,51
6151,TEN,A.Brown,pass short right,52
6152,TEN,A.Brown,run left end,2
6153,TEN,A.Brown,run right end,2
6154,TEN,A.Firkser,pass deep left,1
6155,TEN,A.Firkser,pass deep middle,5
6156,TEN,A.Firkser,pass deep right,6
6157,TEN,A.Firkser,pass short left,23
6158,TEN,A.Firkser,pass short middle,44
6159,TEN,A.Firkser,pass short right,25
6160,TEN,A.Hooker,pass short middle,1
6161,TEN,A.Hooker,run left end,1
6162,TEN,A.Humphries,pass deep left,5
6163,TEN,A.Humphries,pass deep middle,4
6164,TEN,A.Humphries,pass deep right,3
6165,TEN,A.Humphries,pass short left,31
6166,TEN,A.Humphries,pass short middle,18
6167,TEN,A.Humphries,pass short right,26
6168,TEN,A.Humphries,run right end,1
6169,TEN,B.Gabbert,run middle,2
6170,TEN,B.Kern,run left end,1
6171,TEN,C.Batson,pass deep left,2
6172,TEN,C.Batson,pass deep middle,1
6173,TEN,C.Batson,pass deep right,1
6174,TEN,C.Batson,pass short left,11
6175,TEN,C.Batson,pass short middle,1
6176,TEN,C.Batson,pass short right,9
6177,TEN,C.Batson,run left end,2
6178,TEN,C.Batson,run right end,2
6179,TEN,C.Davis,pass deep left,27
6180,TEN,C.Davis,pass deep middle,13
6181,TEN,C.Davis,pass deep right,34
6182,TEN,C.Davis,pass short left,56
6183,TEN,C.Davis,pass short middle,53
6184,TEN,C.Davis,pass short right,104
6185,TEN,C.Davis,run left end,4
6186,TEN,C.Davis,run right end,2
6187,TEN,C.Hollister,pass short left,1
6188,TEN,C.Hollister,pass short right,2
6189,TEN,D.Cruikshank,pass deep right,2
6190,TEN,D.Dawkins,pass short right,1
6191,TEN,D.Dawkins,run left end,1
6192,TEN,D.Dawkins,run left guard,2
6193,TEN,D.Dawkins,run left tackle,2
6194,TEN,D.Dawkins,run middle,1
6195,TEN,D.Dawkins,run right guard,3
6196,TEN,D.Evans,pass short middle,1
6197,TEN,D.Evans,pass short right,3
6198,TEN,D.Evans,run left end,1
6199,TEN,D.Evans,run left tackle,5
6200,TEN,D.Evans,run middle,4
6201,TEN,D.Evans,run right end,4
6202,TEN,D.Fluellen,run left end,1
6203,TEN,D.Fluellen,run left guard,1
6204,TEN,D.Fluellen,run left tackle,2
6205,TEN,D.Foreman,pass short right,1
6206,TEN,D.Foreman,run left end,4
6207,TEN,D.Foreman,run left guard,1
6208,TEN,D.Foreman,run left tackle,3
6209,TEN,D.Foreman,run middle,4
6210,TEN,D.Foreman,run right end,4
6211,TEN,D.Foreman,run right guard,1
6212,TEN,D.Henry,pass short left,41
6213,TEN,D.Henry,pass short middle,15
6214,TEN,D.Henry,pass short right,25
6215,TEN,D.Henry,run left end,125
6216,TEN,D.Henry,run left guard,118
6217,TEN,D.Henry,run left tackle,145
6218,TEN,D.Henry,run middle,253
6219,TEN,D.Henry,run right end,116
6220,TEN,D.Henry,run right guard,116
6221,TEN,D.Jennings,pass deep left,2
6222,TEN,D.Jennings,pass deep middle,3
6223,TEN,D.Jennings,pass short left,6
6224,TEN,D.Jennings,pass short middle,5
6225,TEN,D.Jennings,pass short right,5
6226,TEN,D.Jennings,run left guard,1
6227,TEN,D.Kelly,pass short left,1
6228,TEN,D.Kelly,pass short right,1
6229,TEN,D.Lewis,pass short left,41
6230,TEN,D.Lewis,pass short middle,25
6231,TEN,D.Lewis,pass short right,35
6232,TEN,D.Lewis,run left end,14
6233,TEN,D.Lewis,run left guard,21
6234,TEN,D.Lewis,run left tackle,36
6235,TEN,D.Lewis,run middle,77
6236,TEN,D.Lewis,run right end,18
6237,TEN,D.Lewis,run right guard,21
6238,TEN,D.Quessenberry,pass short middle,1
6239,TEN,D.Walker,pass short left,3
6240,TEN,D.Walker,pass short middle,1
6241,TEN,D.Walker,pass short right,3
6242,TEN,De.Walker,pass deep middle,1
6243,TEN,De.Walker,pass short left,8
6244,TEN,De.Walker,pass short middle,12
6245,TEN,De.Walker,pass short right,10
6246,TEN,G.Swaim,pass deep left,1
6247,TEN,G.Swaim,pass deep right,1
6248,TEN,G.Swaim,pass short left,2
6249,TEN,G.Swaim,pass short middle,3
6250,TEN,G.Swaim,pass short right,6
